id,created_at,reference,power_real,power_counter,power_real_temp,pac_sum,pac_sum_counter,pac_sum_temp,total_energy,co2factor,update_at,day_energy
5789,2022-04-20 06:00:00,takurika1,-1149.87,1,-96.5871,1233,"0","0",15149800,2490330,2022-04-20 06:59:55,725
5790,2022-04-20 07:00:00,comfenalco1,19899.3,1,32541,637,"0","0",34461400,5664760,2022-04-20 07:59:55,2609
5791,2022-04-20 07:00:00,edlv,2972.4,1,566.29,"0","0","0","0","0",2022-04-20 07:59:04,
5792,2022-04-20 07:00:00,takurika1,414.417,1,-1147.3,354,"0","0",15152500,2490770,2022-04-20 07:59:55,3404
5797,2022-04-20 04:00:00,takurika2,28478.8,"0","0","0","0","0","0","0",2022-04-20 07:17:30,"0"
5798,2022-04-20 05:00:00,takurika2,26039.1,"0","0",472,"0","0",3972420,652986,2022-04-20 07:17:30,170
5799,2022-04-20 06:00:00,takurika2,23281,"0","0",2642,"0","0",3974920,653397,2022-04-20 07:41:35,2670
5800,2022-04-20 07:00:00,takurika2,22422.5,"0","0",8245,"0","0",3982950,654717,2022-04-20 08:48:12,10700
5809,2022-04-20 08:00:00,takurika1,2072.27,1,404.76,772,"0","0",15153200,2490890,2022-04-20 08:59:55,4127
5810,2022-04-20 08:00:00,edlv,2121.19,1,2902.39,"0","0","0","0","0",2022-04-20 08:59:04,
5811,2022-04-20 08:00:00,comfenalco1,21558.3,1,19718.4,5282,"0","0",34464300,5665240,2022-04-20 08:59:55,5537
5820,2022-04-20 08:00:00,takurika2,26603.2,"0","0",2475.64,"0","0",3985280,655100,2022-04-20 09:46:13,13030
5821,2022-04-20 09:00:00,edlv,1692.09,1,2119.18,"0","0","0","0","0",2022-04-20 09:59:04,
5822,2022-04-20 09:00:00,comfenalco1,27492.8,1,21541.6,5244,"0","0",34467800,5665810,2022-04-20 09:59:55,9010
5823,2022-04-20 09:00:00,takurika1,-2543.69,1,2075.93,2993,"0","0",15156000,2491350,2022-04-20 09:59:55,6924
5833,2022-04-20 09:00:00,takurika2,21736.4,"0","0",9696.55,"0","0",3994180,656563,2022-04-20 10:51:04,21930
5834,2022-04-20 10:00:00,edlv,332.607,1,1708.5,"0","0","0","0","0",2022-04-20 10:59:04,
5835,2022-04-20 10:00:00,comfenalco1,81.4074,1,27587.5,24579,"0","0",34486600,5668910,2022-04-20 10:59:55,27829
5836,2022-04-20 10:00:00,takurika1,-8235.51,1,-2551.81,8349,"0","0",15161400,2492230,2022-04-20 10:59:55,12277
5847,2022-04-20 10:00:00,takurika2,68769.7,"0","0",18523.6,"0","0",4011330,659382,2022-04-20 12:11:13,39060
5859,2022-04-20 11:00:00,comfenalco1,12664.2,1,-7.58673,24697,"0","0",34513300,5673300,2022-04-20 11:59:54,54560
5860,2022-04-20 11:00:00,edlv,33.705,1,5.77287,"0","0","0","0","0",2022-04-20 11:59:04,
5861,2022-04-20 11:00:00,takurika1,-8196.96,1,-8482.31,8306,"0","0",15174000,2494300,2022-04-20 11:59:55,24878
5862,2022-04-20 12:00:00,edlv,3.05492,1,15.8776,"0","0","0","0","0",2022-04-20 12:59:02,
5863,2022-04-20 12:00:00,takurika1,-19683.1,1,-8703.45,20071,"0","0",15189900,2496920,2022-04-20 12:59:55,40804
5864,2022-04-20 12:00:00,comfenalco1,518.872,1,12512,27678,"0","0",34539400,5677590,2022-04-20 12:59:52,80684
5876,2022-04-20 11:00:00,takurika2,72988.5,"0","0",41877.8,"0","0",4051280,665949,2022-04-20 13:06:12,79030
5877,2022-04-20 12:00:00,takurika2,66959.4,"0","0",46327.5,"0","0",4097550,673555,2022-04-20 15:43:11,125300
5878,2022-04-20 13:00:00,comfenalco1,278.281,1,331.371,30129,"0","0",34568600,5682390,2022-04-20 13:59:52,109858
5879,2022-04-20 13:00:00,edlv,23.4407,1,19.9014,"0","0","0","0","0",2022-04-20 13:29:02,
5880,2022-04-20 13:00:00,takurika1,-9527.87,1,-19787.4,11227,"0","0",15207900,2499870,2022-04-20 13:59:55,58768
5894,2022-04-20 13:00:00,takurika2,59988.5,"0","0",50562,"0","0",4147410,681751,2022-04-20 15:43:11,175160
5895,2022-04-20 14:00:00,comfenalco1,7359.65,1,145.38,17108,"0","0",34593300,5686440,2022-04-20 14:59:52,134498
5896,2022-04-20 14:00:00,takurika1,-11517.3,1,-8651.35,11618,"0","0",15221800,2502160,2022-04-20 14:59:55,72670
5897,2022-04-20 15:00:00,comfenalco1,45.5292,1,7502.99,24752,"0","0",34617500,5690430,2022-04-20 15:59:52,158760
5898,2022-04-20 15:00:00,takurika1,-13195.3,1,-11239,13419,"0","0",15231300,2503720,2022-04-20 15:59:55,82200
5913,2022-04-20 14:00:00,takurika2,42808.2,"0","0",35504.4,"0","0",4184200,687799,2022-04-20 15:43:11,211950
5914,2022-04-20 15:00:00,takurika2,19421.1,"0","0",20306.9,"0","0",4205900,691366,2022-04-20 16:49:17,233650
5915,2022-04-20 16:00:00,comfenalco1,7696.62,1,-1.68658,6387,"0","0",34630900,5692630,2022-04-20 16:59:52,172110
5916,2022-04-20 16:00:00,takurika1,-4470.04,1,-12657.7,4614,"0","0",15237600,2504750,2022-04-20 16:59:54,88460
5933,2022-04-20 16:00:00,takurika2,25917,"0","0",9632.64,"0","0",4217840,693329,2022-04-20 17:30:58,245590
5934,2022-04-20 17:00:00,comfenalco1,6833.21,1,7712.15,483,"0","0",34635000,5693290,2022-04-20 17:59:52,176170
5935,2022-04-20 17:00:00,takurika1,-291.749,1,-4560.67,414,"0","0",15239500,2505070,2022-04-20 17:59:55,90380
5953,2022-04-20 17:00:00,takurika2,30878.3,"0","0",3349.45,"0","0",4221570,693942,2022-04-20 22:00:39,249320
5954,2022-04-20 18:00:00,comfenalco1,4153.48,1,6766.33,"0","0","0",34635000,5693300,2022-04-20 18:59:52,176210
5955,2022-04-20 18:00:00,takurika1,420.532,1,-291.561,"0","0","0",15239500,2505080,2022-04-20 18:59:54,90420
5956,2022-04-20 19:00:00,comfenalco1,6284.26,1,4330.5,"0","0","0",34635000,5693300,2022-04-20 19:59:52,176210
5957,2022-04-20 19:00:00,takurika1,312.406,1,424.017,"0","0","0",15239500,2505080,2022-04-20 19:59:54,90420
5976,2022-04-20 18:00:00,takurika2,33911.2,"0","0",14.5,"0","0",4221630,693952,2022-04-20 22:00:39,249380
5977,2022-04-20 19:00:00,takurika2,35609.5,"0","0","0","0","0","0","0",2022-04-20 22:00:39,"0"
5978,2022-04-20 20:00:00,comfenalco1,6635.03,1,6279.26,"0","0","0",34635000,5693300,2022-04-20 20:59:52,176210
5979,2022-04-20 20:00:00,takurika1,311.929,1,311.637,"0","0","0",15239500,2505080,2022-04-20 20:59:54,90420
5980,2022-04-20 21:00:00,comfenalco1,6165.36,1,6782.06,"0","0","0",34635000,5693300,2022-04-20 21:59:51,176210
5981,2022-04-20 21:00:00,takurika1,311.439,1,311.64,"0","0","0",15239500,2505080,2022-04-20 21:59:54,90420
5982,2022-04-20 22:00:00,comfenalco1,4300.51,1,6181.68,"0","0","0",34635000,5693300,2022-04-20 22:59:51,176210
5983,2022-04-20 22:00:00,takurika1,430.185,1,312.237,"0","0","0",15239500,2505080,2022-04-20 22:59:54,90420
6004,2022-04-20 20:00:00,takurika2,33115.6,"0","0","0","0","0","0","0",2022-04-20 22:00:39,"0"
6005,2022-04-20 21:00:00,takurika2,31259.1,"0","0","0","0","0","0","0",2022-04-20 22:40:57,"0"
6006,2022-04-20 22:00:00,takurika2,27919,"0","0","0","0","0","0","0",2022-04-20 22:40:57,"0"
6030,2022-04-20 23:00:00,comfenalco1,4060.03,1,6327.63,"0","0","0",34635000,5693300,2022-04-20 23:59:51,176210
6031,2022-04-20 23:00:00,takurika1,312.49,1,429.794,"0","0","0",15239500,2505080,2022-04-20 23:59:54,90420
6032,2022-04-21 00:00:00,comfenalco1,6589.3,1,4113.74,"0","0","0",34635000,5693300,2022-04-21 00:59:52,"0"
6033,2022-04-21 00:00:00,takurika1,312.242,1,311.683,"0","0","0",15239500,2505080,2022-04-21 00:59:54,"0"
6034,2022-04-21 01:00:00,comfenalco1,4304.88,1,6602.12,"0","0","0",34635000,5693300,2022-04-21 01:59:55,"0"
6035,2022-04-21 01:00:00,takurika1,312.403,1,312.426,"0","0","0",15239500,2505080,2022-04-21 01:59:58,"0"
6036,2022-04-21 02:00:00,comfenalco1,2263.87,1,4269.68,"0","0","0",34635000,5693300,2022-04-21 02:59:55,"0"
6037,2022-04-21 02:00:00,takurika1,312.659,1,312.832,"0","0","0",15239500,2505080,2022-04-21 02:59:58,"0"
6038,2022-04-21 03:00:00,comfenalco1,3760,1,2267.66,"0","0","0",34635000,5693300,2022-04-21 03:59:55,"0"
6039,2022-04-21 03:00:00,takurika1,312.827,1,312.388,"0","0","0",15239500,2505080,2022-04-21 03:59:58,"0"
6040,2022-04-21 04:00:00,comfenalco1,4722.84,1,3849.92,"0","0","0",34635000,5693300,2022-04-21 04:59:55,"0"
6041,2022-04-21 04:00:00,takurika1,180.979,1,312.303,"0","0","0",15239500,2505080,2022-04-21 04:59:57,"0"
6042,2022-04-21 05:00:00,comfenalco1,1286.64,1,4726.07,467,"0","0",34635000,5693300,2022-04-21 05:59:55,25
6043,2022-04-21 05:00:00,takurika1,-173.445,1,181.083,171,"0","0",15239600,2505080,2022-04-21 05:59:57,19
6044,2022-04-21 06:00:00,comfenalco1,24796.8,1,1265.61,7726,"0","0",34638100,5693810,2022-04-21 06:59:55,3132
6045,2022-04-21 06:00:00,takurika1,-772.864,1,-159.308,852,"0","0",15240200,2505180,2022-04-21 06:59:57,660
6046,2022-04-21 00:00:00,takurika2,28089.8,"0","0","0","0","0","0","0",2022-04-21 06:12:41,"0"
6047,2022-04-21 01:00:00,takurika2,27361.1,"0","0","0","0","0","0","0",2022-04-21 06:12:41,"0"
6048,2022-04-21 02:00:00,takurika2,28435.7,"0","0","0","0","0","0","0",2022-04-21 06:12:41,"0"
6049,2022-04-21 03:00:00,takurika2,26730,"0","0","0","0","0","0","0",2022-04-21 06:12:41,"0"
6050,2022-04-21 04:00:00,takurika2,28191,"0","0","0","0","0","0","0",2022-04-21 06:12:41,"0"
6051,2022-04-21 05:00:00,takurika2,25138.5,"0","0",361.667,"0","0",4221760,693973,2022-04-21 07:02:15,130
6052,2022-04-21 06:00:00,takurika2,25628.8,"0","0",2553.82,"0","0",4224100,694358,2022-04-21 07:31:53,2470
6053,2022-04-21 07:00:00,comfenalco1,3221.69,1,24995.4,20141,"0","0",34649300,5695650,2022-04-21 07:59:55,14294
6054,2022-04-21 07:00:00,takurika1,-4953.08,1,-779.022,5084,"0","0",15242900,2505630,2022-04-21 07:59:57,3363
6062,2022-04-21 07:00:00,takurika2,21671.4,"0","0",11478.3,"0","0",4234290,696033,2022-04-21 08:20:22,12660
6071,2022-04-21 08:00:00,comfenalco1,22022.9,1,4276.16,10175,"0","0",34667400,5698630,2022-04-21 08:59:55,32458
6072,2022-04-21 08:00:00,takurika1,2262.4,1,-4877.62,8925,"0","0",15251600,2507050,2022-04-21 08:59:57,12024
6081,2022-04-21 08:00:00,takurika2,38517.4,"0","0",30834.4,"0","0",4266570,701339,2022-04-21 10:12:43,44940
6091,2022-04-21 09:00:00,comfenalco1,15727.6,1,21951.5,13549,"0","0",34677700,5700320,2022-04-21 09:59:55,42729
6092,2022-04-21 09:00:00,takurika1,-4032.18,1,2186.88,11217,"0","0",15258300,2508160,2022-04-21 09:59:57,18786
6093,2022-04-21 10:00:00,comfenalco1,167.756,1,16055.6,34679,"0","0",34695100,5703190,2022-04-21 10:59:55,60154
6094,2022-04-21 10:00:00,takurika1,1829.99,1,-5614.2,11485,"0","0",15266600,2509530,2022-04-21 10:59:58,27092
6104,2022-04-21 09:00:00,takurika2,72144.9,"0","0",23348.1,"0","0",4289250,705067,2022-04-21 10:54:37,67590
6105,2022-04-21 10:00:00,takurika2,71788.5,"0","0",27068.3,"0","0",4316400,709530,2022-04-21 11:33:44,94740
6117,2022-04-21 11:00:00,comfenalco1,15143,1,47.1206,14393,"0","0",34719600,5707210,2022-04-21 11:59:55,84652
6118,2022-04-21 11:00:00,takurika1,9331.75,1,1251.15,4867,"0","0",15273200,2510610,2022-04-21 11:59:57,33697
6130,2022-04-21 11:00:00,takurika2,70663.5,"0","0",19710.7,"0","0",4335730,712707,2022-04-21 13:41:44,114080
6131,2022-04-21 12:00:00,comfenalco1,337.799,1,16228.6,32477,"0","0",34751400,5712440,2022-04-21 12:59:53,116414
6132,2022-04-21 12:00:00,takurika1,-6488.98,1,7672.19,12065,"0","0",15285300,2512600,2022-04-21 12:59:53,45759
6133,2022-04-21 13:00:00,comfenalco1,-121.929,1,244.994,34020,"0","0",34782000,5717460,2022-04-21 13:59:53,146974
6134,2022-04-21 13:00:00,takurika1,-4718.87,1,-6316.04,12216,"0","0",15299300,2514900,2022-04-21 13:59:53,59792
6147,2022-04-21 12:00:00,takurika2,64657.9,"0","0",35313.5,"0","0",4373300,718883,2022-04-21 13:41:44,151670
6148,2022-04-21 13:00:00,takurika2,57875.4,"0","0",39642.1,"0","0",4413720,725527,2022-04-21 15:45:46,192090
6149,2022-04-21 14:00:00,comfenalco1,1178.54,1,69.6003,30142,"0","0",34809800,5722030,2022-04-21 14:59:53,174770
6150,2022-04-21 14:00:00,takurika1,-3250.28,1,-5978.3,10683,"0","0",15312500,2517070,2022-04-21 14:59:54,72980
6165,2022-04-21 14:00:00,takurika2,55937.5,"0","0",36657.3,"0","0",4448510,731246,2022-04-21 16:01:46,226880
6166,2022-04-21 15:00:00,comfenalco1,15214.5,1,158.52,12353,"0","0",34835100,5726190,2022-04-21 15:59:52,200080
6167,2022-04-21 15:00:00,takurika1,468.714,1,-2094.63,6991,"0","0",15320300,2518360,2022-04-21 15:59:52,80800
6183,2022-04-21 15:00:00,takurika2,60475,"0","0",19812.5,"0","0",4469420,734683,2022-04-21 16:50:11,247790
6184,2022-04-21 16:00:00,comfenalco1,18100.9,1,12994.9,10791,"0","0",34849700,5728590,2022-04-21 16:59:53,214670
6185,2022-04-21 16:00:00,takurika1,-4638.21,1,404.4,4687,"0","0",15325100,2519140,2022-04-21 16:59:53,85540
6202,2022-04-21 16:00:00,takurika2,38023.2,"0","0",9037.09,"0","0",4479030,736263,2022-04-21 18:10:45,257400
6220,2022-04-21 17:00:00,comfenalco1,6153.78,1,17868.3,581,"0","0",34854200,5729330,2022-04-21 17:59:52,219160
6221,2022-04-21 17:00:00,takurika1,-260.825,1,-4745.57,336,"0","0",15326600,2519390,2022-04-21 17:59:53,87060
6222,2022-04-21 18:00:00,comfenalco1,6458.62,1,6331.08,"0","0","0",34854200,5729340,2022-04-21 18:59:52,219220
6223,2022-04-21 18:00:00,takurika1,312.436,1,-245.643,"0","0","0",15326600,2519390,2022-04-21 18:59:52,87090
6241,2022-04-21 17:00:00,takurika2,36005.6,"0","0",3202.91,"0","0",4482560,736843,2022-04-21 19:23:57,260930
6242,2022-04-21 18:00:00,takurika2,32817.5,"0","0",25.1667,"0","0",4482630,736855,2022-04-21 20:40:04,261000
6243,2022-04-21 19:00:00,comfenalco1,6132.76,1,6403.39,"0","0","0",34854200,5729340,2022-04-21 19:59:52,219220
6244,2022-04-21 19:00:00,takurika1,428.654,1,311.959,"0","0","0",15326600,2519390,2022-04-21 19:59:52,87090
6264,2022-04-21 19:00:00,takurika2,31924.5,"0","0","0","0","0","0","0",2022-04-21 20:40:04,"0"
6265,2022-04-21 20:00:00,comfenalco1,6899.45,1,6166.89,"0","0","0",34854200,5729340,2022-04-21 20:59:52,219220
6266,2022-04-21 20:00:00,takurika1,312.306,1,429.393,"0","0","0",15326600,2519390,2022-04-21 20:59:52,87090
6287,2022-04-21 20:00:00,takurika2,30596.6,"0","0","0","0","0","0","0",2022-04-21 21:57:31,"0"
6309,2022-04-21 21:00:00,comfenalco1,6234.65,1,6931.48,"0","0","0",34854200,5729340,2022-04-21 21:59:52,219220
6310,2022-04-21 21:00:00,takurika1,312.931,1,312.078,"0","0","0",15326600,2519390,2022-04-21 21:59:53,87090
6332,2022-04-21 21:00:00,takurika2,27889,"0","0","0","0","0","0","0",2022-04-21 21:57:31,"0"
6355,2022-04-21 22:00:00,comfenalco1,4066.1,1,6225.33,"0","0","0",34854200,5729340,2022-04-21 22:59:52,219220
6356,2022-04-21 22:00:00,takurika1,430.298,1,312.345,"0","0","0",15326600,2519390,2022-04-21 22:59:52,87090
6357,2022-04-21 23:00:00,comfenalco1,3984.76,1,4068.07,"0","0","0",34854200,5729340,2022-04-21 23:59:52,219220
6358,2022-04-21 23:00:00,takurika1,312.887,1,430.95,"0","0","0",15326600,2519390,2022-04-21 23:59:52,87090
6359,2022-04-22 00:00:00,comfenalco1,1957.99,1,3982.26,"0","0","0",34854200,5729340,2022-04-22 00:59:52,"0"
6360,2022-04-22 00:00:00,takurika1,312.798,1,313.084,"0","0","0",15326600,2519390,2022-04-22 00:59:52,"0"
6361,2022-04-22 01:00:00,comfenalco1,1632.7,1,1948.83,"0","0","0",34854200,5729340,2022-04-22 01:59:55,"0"
6362,2022-04-22 01:00:00,takurika1,312.969,1,313.266,"0","0","0",15326600,2519390,2022-04-22 01:59:54,"0"
6363,2022-04-22 02:00:00,takurika1,430.064,1,313.455,"0","0","0",15326600,2519390,2022-04-22 02:59:54,"0"
6364,2022-04-22 02:00:00,comfenalco1,3586.88,1,1640.47,"0","0","0",34854200,5729340,2022-04-22 02:59:56,"0"
6365,2022-04-22 03:00:00,takurika1,313.009,1,430.452,"0","0","0",15326600,2519390,2022-04-22 03:59:54,"0"
6366,2022-04-22 03:00:00,comfenalco1,3469.61,1,3588.45,"0","0","0",34854200,5729340,2022-04-22 03:59:55,"0"
6367,2022-04-22 04:00:00,takurika1,314.096,1,313.156,"0","0","0",15326600,2519390,2022-04-22 04:59:54,"0"
6368,2022-04-22 04:00:00,comfenalco1,6616.17,1,3477.63,"0","0","0",34854200,5729340,2022-04-22 04:59:55,"0"
6369,2022-04-22 05:00:00,takurika1,-346.541,1,313.237,425,"0","0",15326700,2519400,2022-04-22 05:59:54,37
6370,2022-04-22 05:00:00,comfenalco1,77.0571,1,6615.6,1772,"0","0",34854500,5729380,2022-04-22 05:59:55,258
6371,2022-04-22 06:00:00,takurika1,233.467,1,-349.487,3145,"0","0",15329200,2519820,2022-04-22 06:59:54,2584
6372,2022-04-22 06:00:00,comfenalco1,31800,1,16.6884,430,"0","0",34858700,5730080,2022-04-22 06:59:55,4531
6373,2022-04-22 00:00:00,takurika2,29530.5,"0","0","0","0","0","0","0",2022-04-22 06:04:52,"0"
6374,2022-04-22 01:00:00,takurika2,28599.4,"0","0","0","0","0","0","0",2022-04-22 06:04:52,"0"
6375,2022-04-22 02:00:00,takurika2,28449,"0","0","0","0","0","0","0",2022-04-22 06:04:52,"0"
6376,2022-04-22 03:00:00,takurika2,27371.8,"0","0","0","0","0","0","0",2022-04-22 06:04:52,"0"
6377,2022-04-22 04:00:00,takurika2,28208.2,"0","0","0","0","0","0","0",2022-04-22 06:04:52,"0"
6378,2022-04-22 05:00:00,takurika2,26404.7,"0","0",609.333,"0","0",4482850,736891,2022-04-22 06:41:35,220
6379,2022-04-22 06:00:00,takurika2,16537.2,"0","0",9156.91,"0","0",4491280,738277,2022-04-22 07:48:10,8650
6387,2022-04-22 07:00:00,takurika1,-1129.69,1,22.7639,1238,"0","0",15330600,2520040,2022-04-22 07:59:53,3953
6388,2022-04-22 07:00:00,comfenalco1,16571.6,1,30835.5,1977,"0","0",34859700,5730240,2022-04-22 07:59:55,5502
6396,2022-04-22 07:00:00,takurika2,27855.1,"0","0",3479.09,"0","0",4495190,738919,2022-04-22 08:28:03,12560
6397,2022-04-22 07:00:00,edlv,3283.09,1,2504.46,"0","0","0","0","0",2022-04-22 07:59:04,
6414,2022-04-22 08:00:00,takurika1,-4182.46,1,-1134.82,7136,"0","0",15333300,2520480,2022-04-22 08:59:54,6636
6415,2022-04-22 08:00:00,edlv,14.3871,1,3334.67,"0","0","0","0","0",2022-04-22 08:59:04,
6416,2022-04-22 08:00:00,comfenalco1,6538.18,1,16476.5,17817,"0","0",34870400,5731990,2022-04-22 08:59:55,16138
6425,2022-04-22 08:00:00,takurika2,36462.3,"0","0",12462.2,"0","0",4505320,740584,2022-04-22 10:09:27,22690
6435,2022-04-22 09:00:00,takurika1,-436.513,1,-4315.58,3497,"0","0",15346700,2522690,2022-04-22 09:59:54,20049
6436,2022-04-22 09:00:00,edlv,61.459,1,13.0974,"0","0","0","0","0",2022-04-22 09:33:04,
6437,2022-04-22 09:00:00,comfenalco1,435.77,1,6322.54,19477,"0","0",34891700,5735500,2022-04-22 09:59:55,37482
6438,2022-04-22 10:00:00,takurika1,-2419.31,1,-351.402,5546,"0","0",15356800,2524350,2022-04-22 10:59:53,30172
6439,2022-04-22 10:00:00,comfenalco1,6786.12,1,382.017,31138,"0","0",34919100,5740010,2022-04-22 10:59:55,64900
6449,2022-04-22 09:00:00,takurika2,40723.8,"0","0",43312.4,"0","0",4551490,748174,2022-04-22 10:56:21,68860
6450,2022-04-22 10:00:00,takurika2,59461.2,"0","0",31113.4,"0","0",4584160,753544,2022-04-22 12:26:32,101530
6462,2022-04-22 11:00:00,takurika1,-1431.94,1,-2313.64,4487,"0","0",15362000,2525210,2022-04-22 11:59:53,35405
6463,2022-04-22 11:00:00,comfenalco1,60.0903,1,4075.39,29332,"0","0",34949500,5745000,2022-04-22 11:59:55,95299
6464,2022-04-22 12:00:00,takurika1,-9.76751,1,-1362.6,3138,"0","0",15366400,2525940,2022-04-22 12:59:52,39819
6465,2022-04-22 12:00:00,comfenalco1,769.332,1,210.872,19696,"0","0",34977200,5749560,2022-04-22 12:59:53,122983
6477,2022-04-22 11:00:00,takurika2,70378.7,"0","0",17314,"0","0",4600700,756263,2022-04-22 12:50:08,118070
6478,2022-04-22 12:00:00,takurika2,81074.4,"0","0",13429.5,"0","0",4614240,758489,2022-04-22 14:11:47,131610
6492,2022-04-22 13:00:00,takurika1,-6999.15,1,-0.0483682,7216,"0","0",15372200,2526880,2022-04-22 13:59:51,45566
6493,2022-04-22 13:00:00,comfenalco1,7224.38,1,2359.03,29853,"0","0",35006700,5754410,2022-04-22 13:59:53,152511
6507,2022-04-22 13:00:00,takurika2,69972.5,"0","0",19721,"0","0",4632440,761480,2022-04-22 14:11:47,149810
6508,2022-04-22 14:00:00,takurika1,1656.09,1,-6928.88,7972,"0","0",15379100,2528020,2022-04-22 14:59:51,52486
6509,2022-04-22 14:00:00,comfenalco1,16101.1,1,2067.68,17727,"0","0",35033300,5758780,2022-04-22 14:59:53,179090
6524,2022-04-22 14:00:00,takurika2,68327.5,"0","0",20781,"0","0",4652860,764837,2022-04-22 15:17:53,170230
6525,2022-04-22 15:00:00,takurika1,-13509,1,1699.87,13937,"0","0",15391100,2530000,2022-04-22 15:59:51,64507
6526,2022-04-22 15:00:00,comfenalco1,5697.13,1,15707,32056,"0","0",35065100,5764000,2022-04-22 15:59:53,210860
6542,2022-04-22 15:00:00,takurika2,54212.5,"0","0",30858.4,"0","0",4684550,770046,2022-04-22 17:24:38,201920
6543,2022-04-22 16:00:00,takurika1,-3431.94,1,-13487.6,3743,"0","0",15398000,2531130,2022-04-22 16:59:51,71395
6544,2022-04-22 16:00:00,comfenalco1,18316.5,1,6038.85,14284,"0","0",35084900,5767250,2022-04-22 16:59:53,230620
6561,2022-04-22 16:00:00,takurika2,32967.2,"0","0",11560.8,"0","0",4698390,772321,2022-04-22 17:24:38,215750
6630,2022-04-22 17:00:00,takurika1,-141.35,1,-3431.35,318,"0","0",15399800,2531420,2022-04-22 17:59:51,73186
6631,2022-04-22 17:00:00,comfenalco1,3503.02,1,18028.9,540,"0","0",35088800,5767900,2022-04-22 17:59:53,234610
6649,2022-04-22 17:00:00,takurika2,38974.7,"0","0",1899.73,"0","0",4700570,772680,2022-04-22 18:32:39,217940
6668,2022-04-22 17:00:00,edlv,3122.55,1,2741.82,"0","0","0","0","0",2022-04-22 17:59:05,
6669,2022-04-22 18:00:00,takurika1,311.829,1,-147.095,"0","0","0",15399900,2531430,2022-04-22 18:59:51,73217
6670,2022-04-22 18:00:00,comfenalco1,4198.8,1,3590.89,"0","0","0",35088900,5767920,2022-04-22 18:59:53,234660
6671,2022-04-22 18:00:00,edlv,5657.75,1,3330.41,"0","0","0","0","0",2022-04-22 18:59:05,
6690,2022-04-22 18:00:00,takurika2,34285.5,"0","0",14.5,"0","0",4700630,772690,2022-04-22 21:19:30,218000
6691,2022-04-22 19:00:00,takurika1,310.792,1,311.325,"0","0","0",15399900,2531430,2022-04-22 19:59:51,73217
6692,2022-04-22 19:00:00,comfenalco1,4194.17,1,4197.06,"0","0","0",35088900,5767920,2022-04-22 19:59:52,234660
6693,2022-04-22 19:00:00,edlv,5696.23,1,5718.78,"0","0","0","0","0",2022-04-22 19:59:05,
6713,2022-04-22 19:00:00,takurika2,34110.1,"0","0","0","0","0","0","0",2022-04-22 21:19:30,"0"
6714,2022-04-22 20:00:00,takurika1,311.754,1,311.285,"0","0","0",15399900,2531430,2022-04-22 20:59:51,73217
6715,2022-04-22 20:00:00,comfenalco1,4205.32,1,4112.03,"0","0","0",35088900,5767920,2022-04-22 20:59:52,234660
6716,2022-04-22 20:00:00,edlv,4770.06,1,5690.62,"0","0","0","0","0",2022-04-22 20:59:05,
6717,2022-04-22 21:00:00,takurika1,425.268,1,311.189,"0","0","0",15399900,2531430,2022-04-22 21:59:51,73217
6718,2022-04-22 21:00:00,comfenalco1,4193.82,1,4207.97,"0","0","0",35088900,5767920,2022-04-22 21:59:52,234660
6719,2022-04-22 21:00:00,edlv,4587.86,1,4768.67,"0","0","0","0","0",2022-04-22 21:59:04,
6740,2022-04-22 20:00:00,takurika2,33139.1,"0","0","0","0","0","0","0",2022-04-22 21:19:30,"0"
6741,2022-04-22 21:00:00,takurika2,31836.5,"0","0","0","0","0","0","0",2022-04-22 22:40:23,"0"
6742,2022-04-22 22:00:00,takurika1,312.027,1,426.31,"0","0","0",15399900,2531430,2022-04-22 22:59:50,73217
6743,2022-04-22 22:00:00,comfenalco1,2177.59,1,4197.28,"0","0","0",35088900,5767920,2022-04-22 22:59:52,234660
6744,2022-04-22 22:00:00,edlv,5589.64,1,4588.45,"0","0","0","0","0",2022-04-22 22:59:04,
6767,2022-04-22 22:00:00,takurika2,"0","0","0","0","0","0","0","0",2022-04-22 22:00:00,"0"
6814,2022-04-22 23:00:00,takurika1,312.147,1,312.517,"0","0","0",15399900,2531430,2022-04-22 23:59:50,73217
6815,2022-04-22 23:00:00,comfenalco1,3964.03,1,2180.66,"0","0","0",35088900,5767920,2022-04-22 23:59:52,234660
6816,2022-04-22 23:00:00,edlv,5029.62,1,5596.46,"0","0","0","0","0",2022-04-22 23:59:04,
6817,2022-04-23 00:00:00,takurika1,312.454,1,311.887,"0","0","0",15399900,2531430,2022-04-23 00:59:50,"0"
6818,2022-04-23 00:00:00,comfenalco1,1914.26,1,3964.63,"0","0","0",35088900,5767920,2022-04-23 00:59:52,"0"
6819,2022-04-23 00:00:00,edlv,4569.08,1,5007.04,"0","0","0","0","0",2022-04-23 00:59:13,
6820,2022-04-23 01:00:00,takurika1,442.756,1,312.059,"0","0","0",15399900,2531430,2022-04-23 01:59:54,"0"
6821,2022-04-23 01:00:00,comfenalco1,3742.03,1,1839.48,"0","0","0",35088900,5767920,2022-04-23 01:59:56,"0"
6822,2022-04-23 01:00:00,edlv,4538.79,1,4582.27,"0","0","0","0","0",2022-04-23 01:59:06,
6823,2022-04-23 02:00:00,takurika1,311.378,1,424.889,"0","0","0",15399900,2531430,2022-04-23 02:59:54,"0"
